,university,country,ror_id,country_code,latitude,longitude,main_field,period,num_pubs,num_pubs_oa,num_pubs_gold_oa,num_pubs_hybrid_oa,num_pubs_bronze_oa,num_pubs_green_oa,prop_pubs_oa,prop_pubs_gold_oa,prop_pubs_hybrid_oa,prop_pubs_bronze_oa,prop_pubs_green_oa,num_pubs_top_1,num_pubs_top_10,prop_pubs_top_1,prop_pubs_top_10,ISO-3,geometry,English Institution Name,Foundation year,Total third party funding (EURO),Total academic personnel (HC),Total students enrolled ISCED 5-7,ETER_year,ranking,English Institution Namethe,location,overall score,teaching score,research score,citations score,industry income score,intl outlook score
224,Medical University of Silesia,Poland,005k7hp45,PL,50.251158,19.010285,All sciences,2018-2021,3078.0,2303.0,1598.0,355.0,183.0,167.0,0.748213125406108,0.519168291098116,0.115334632878493,0.0594541910331384,0.0542560103963613,42.8233333333325,297.368669156461,0.0139127138834738,0.0966110036245813,POL,POINT (50.251158 19.010285),,1948,1521072.4612284238,1470.0,10320.0,2021,,,,,,,,,
230,Maria Curie-Sklodowska University,Poland,015h0qg34,PL,51.245598,22.540703,All sciences,2018-2021,2262.0,1344.0,755.0,338.0,76.0,175.0,0.594164456233422,0.333775419982316,0.149425287356322,0.0335985853227232,0.0773651635720601,17.5474999999998,130.700425230522,0.00775751547303261,0.0577809130108407,POL,POINT (51.245598 22.540703),Maria Curie-Skłodowska University in Lublin,1944,5620651.88819767,1572.0,17555.0,2021,,,,,,,,,
231,University of Warmia and Mazury in Olsztyn,Poland,05s4feg49,PL,53.760191,20.460797,All sciences,2018-2021,3216.0,2283.0,1666.0,372.0,123.0,122.0,0.709888059701493,0.518034825870647,0.115671641791045,0.0382462686567164,0.0379353233830846,38.6266666666671,253.586712857371,0.0120107794361527,0.0788515898188342,POL,POINT (53.760191 20.460797),University of Warmia and Mazury in Olsztyn,1999,8120104.267063875,1766.0,17321.0,2021,,,,,,,,,
233,Poznań University of Medical Sciences,Poland,02zbb2597,PL,52.409849,16.919143,All sciences,2018-2021,3488.0,2596.0,1804.0,449.0,166.0,177.0,0.744266055045872,0.517201834862385,0.128727064220183,0.0475917431192661,0.0507454128440367,58.835000000001,385.071959790925,0.0168678325688076,0.110399071040976,POL,POINT (52.409849 16.919143),Karol Marcinkowski University of Medical Sciences in Poznań,1950,2860685.183562604,1532.0,8118.0,2021,,,,,,,,,
234,Poznań University of Technology,Poland,00p7p3302,PL,52.394175,16.91838,All sciences,2018-2021,3347.0,1889.0,1312.0,369.0,64.0,144.0,0.564386017328951,0.391992829399462,0.110247983268599,0.0191216014341201,0.0430236032267702,34.1519999999995,293.502817148927,0.0102037645652822,0.087691310770519,POL,POINT (52.394175 16.91838),Poznań University of Technology,1955,11395886.270042934,1340.0,15059.0,2021,,,,,,,,,
235,Rzeszów University of Technology,Poland,056xse072,PL,50.0192738181436,21.9890880404237,All sciences,2018-2021,1589.0,1009.0,794.0,152.0,18.0,45.0,0.634990560100692,0.499685336689742,0.0956576463184393,0.0113278791692889,0.0283196979232222,18.032,139.434101420159,0.0113480176211454,0.0877495918314403,POL,POINT (50.0192738181436 21.9890880404237),Rzeszow University of Technology,1974,5937965.477963726,924.0,10797.0,2021,,,,,,,,,
236,Pomeranian Medical University in Szczecin,Poland,01v1rak05,PL,53.4231434122496,14.5543446251913,All sciences,2018-2021,1640.0,1310.0,1013.0,167.0,78.0,52.0,0.798780487804878,0.617682926829268,0.101829268292683,0.0475609756097561,0.0317073170731707,28.9894761904761,213.544937229256,0.0176765098722416,0.130210327578814,POL,POINT (53.4231434122496 14.5543446251913),Pomeranian Medical University in Szczecin,1948,1280206.7817401208,685.0,5002.0,2021,,,,,,,,,
238,"Military University of Technology, Warsaw",Poland,05fct5h31,PL,52.2533311657106,20.8997004270029,All sciences,2018-2021,1449.0,865.0,625.0,131.0,58.0,51.0,0.59696342305038,0.431331953071084,0.0904071773636991,0.0400276052449966,0.0351966873706004,8.90166666666658,112.695117091242,0.00614331723027369,0.0777744079304638,POL,POINT (52.2533311657106 20.8997004270029),Jarosław Dąbrowski Military University of Technology in Warsaw,1951,,991.0,5531.0,2021,,,,,,,,,
245,Wrocław Medical University,Poland,01qpw1b93,PL,51.109076,17.068876,All sciences,2018-2021,3667.0,2765.0,1881.0,414.0,271.0,199.0,0.754022361603491,0.512953367875648,0.112898827379329,0.0739023725115899,0.0542677938369239,76.3466666666664,487.015912338306,0.0208199254613216,0.132810447869732,POL,POINT (51.109076 17.068876),Wrocław Medical University,1950,3973714.18557785,1308.0,6662.0,2021,,,,,,,,,
252,Universidade Nova de Lisboa,Portugal,02xankh89,PT,38.733715,-9.160376,All sciences,2018-2021,8062.0,5278.0,2758.0,631.0,402.0,1487.0,0.654676258992806,0.342098734805259,0.0782684197469611,0.0498635574299181,0.184445547010667,119.020833333334,935.749933416851,0.0147631894484413,0.116069205335754,PRT,POINT (38.733715 -9.160376),New University of Lisbon,1973,22129815.200000003,2276.0,19507.0,2021,,,,,,,,,
265,University of Extremadura,Spain,0174shg90,ES,38.88354,-7.005318,All sciences,2018-2021,4144.0,2497.0,1709.0,183.0,135.0,470.0,0.602557915057915,0.412403474903475,0.0441602316602317,0.0325772200772201,0.113416988416988,34.9451666666662,395.314270596197,0.00843271396396384,0.0953943703176151,ESP,POINT (38.88354 -7.005318),University of Extremadura,1973,,1986.0,18953.0,2021,,,,,,,,,
273,University of Cordoba,Spain,05yc77b46,ES,37.885268,-4.76671,All sciences,2018-2021,4888.0,2884.0,1894.0,326.0,179.0,485.0,0.590016366612111,0.387479541734861,0.0666939443535188,0.036620294599018,0.0992225859247136,55.8916666666658,527.820093958146,0.0114344653573375,0.10798283427949,ESP,POINT (37.885268 -4.76671),University of Cordoba,1972,,1605.0,16723.0,2021,,,,,,,,,
281,Universidad de León,Spain,02tzt0b78,ES,42.5932387210844,-5.57623685836604,All sciences,2018-2021,2386.0,1592.0,1073.0,148.0,97.0,274.0,0.667225481978206,0.449706621961442,0.0620284995808885,0.0406538139145013,0.114836546521375,27.3266666666663,262.678426073553,0.0114529198100026,0.110091544875756,ESP,POINT (42.5932387210844 -5.57623685836604),University of León,1979,,988.0,9802.0,2021,,,,,,,,,
285,National Distance Education University,Spain,02msb5n36,ES,40.437979,-3.704072,All sciences,2018-2021,2273.0,1277.0,767.0,170.0,76.0,264.0,0.561812582490101,0.337439507259129,0.0747910250769908,0.0334359876814782,0.116146062472503,16.5200000000012,185.326243517384,0.00726792784865869,0.0815337630960774,ESP,POINT (40.437979 -3.704072),Martin Luther University,1817,40008853.0,4029.0,19790.0,2021,,,,,,,,,
286,National Distance Education University,Spain,02msb5n36,ES,40.437979,-3.704072,All sciences,2018-2021,2273.0,1277.0,767.0,170.0,76.0,264.0,0.561812582490101,0.337439507259129,0.0747910250769908,0.0334359876814782,0.116146062472503,16.5200000000012,185.326243517384,0.00726792784865869,0.0815337630960774,ESP,POINT (40.437979 -3.704072),National University of Distance Education,1972,,1242.0,138171.0,2021,,,,,,,,,
296,University of Cantabria,Spain,046ffzj20,ES,43.47139,-3.804062,All sciences,2018-2021,4114.0,2915.0,1287.0,363.0,274.0,991.0,0.70855614973262,0.31283422459893,0.0882352941176471,0.0666018473505104,0.240884783665532,74.0383333333311,544.009165505003,0.0179966780100464,0.132233632840302,ESP,POINT (43.47139 -3.804062),University of Cantabria,1972,,1370.0,9618.0,2021,,,,,,,,,
308,Luleå University of Technology,Sweden,016st3p78,SE,65.618005,22.140169,All sciences,2018-2021,3813.0,2520.0,1104.0,935.0,108.0,373.0,0.660896931549961,0.289535798583792,0.245213742460005,0.028324154209284,0.0978232362968791,71.1599999999988,498.684399443523,0.0186624704956724,0.130785313255579,SWE,POINT (65.618005 22.140169),Luleå University of Technology,1997,65856442.122899525,783.0,15490.999999999978,2021,,,,,,,,,
332,Bursa Uludağ University,Turkey,03tg3eb07,TR,40.2189,28.87,All sciences,2018-2021,2128.0,770.0,484.0,73.0,99.0,114.0,0.361842105263158,0.227443609022556,0.0343045112781955,0.0465225563909775,0.0535714285714286,14.4625,177.566042715706,0.00679628759398495,0.0834426892461022,TUR,POINT (40.2189 28.87),Bursa Uludağ University,1975,,2551.0,64993.0,2021,,,,,,,,,
333,Pamukkale University,Turkey,01etz1309,TR,37.739787,29.101539,All sciences,2018-2021,1769.0,569.0,373.0,28.0,79.0,89.0,0.321650650084794,0.210853589598643,0.0158281514980215,0.0446579988694178,0.0503109101187111,13.920000000002,117.638587553353,0.00786885245901755,0.0665000494931336,TUR,POINT (37.739787 29.101539),Pamukkale University,1992,,2300.0,43205.0,2021,,,,,,,,,
334,Fırat University,Turkey,05teb7b63,TR,38.677771,39.201968,All sciences,2018-2021,2680.0,876.0,620.0,47.0,124.0,85.0,0.326865671641791,0.23134328358209,0.0175373134328358,0.0462686567164179,0.0317164179104478,24.2700000000001,312.481474880303,0.00905597014925376,0.116597565253844,TUR,POINT (38.677771 39.201968),Fırat University,1975,,1951.0,36369.0,2021,,,,,,,,,
346,Kocaeli University,Turkey,0411seq30,TR,40.82234,29.921716,All sciences,2018-2021,2245.0,775.0,485.0,52.0,111.0,127.0,0.345211581291759,0.216035634743875,0.023162583518931,0.0494432071269488,0.0565701559020045,14.2575,164.137296329343,0.00635077951002226,0.0731123814384602,TUR,POINT (40.82234 29.921716),Kocaeli University,1992,,2218.0,61437.0,2021,,,,,,,,,
347,İnönü University,Turkey,04asck240,TR,38.3331,38.4389,All sciences,2018-2021,1976.0,683.0,437.0,37.0,116.0,93.0,0.345647773279352,0.221153846153846,0.0187246963562753,0.0587044534412955,0.0470647773279352,8.08999999999955,102.47364522136,0.00409412955465564,0.0518591321970447,TUR,POINT (38.3331 38.4389),İnönü University,1975,,1642.0,32878.0,2021,,,,,,,,,
349,Karadeniz Technical University,Turkey,03z8fyr40,TR,40.995616,39.774038,All sciences,2018-2021,2338.0,669.0,423.0,44.0,103.0,99.0,0.286142001710864,0.180923866552609,0.018819503849444,0.044054747647562,0.0423438836612489,12.98,166.405938198095,0.00555175363558596,0.0711744816929405,TUR,POINT (40.995616 39.774038),Karadeniz Technical University,1955,,2232.0,27516.0,2021,,,,,,,,,
350,Yüzüncü Yıl University,Turkey,041jyzp61,TR,38.5698,43.2875,All sciences,2018-2021,1706.0,548.0,350.0,35.0,82.0,81.0,0.321219226260258,0.205158264947245,0.0205158264947245,0.0480656506447831,0.0474794841735053,3.76166666666654,97.3177850447071,0.00220496287612341,0.0570444226522316,TUR,POINT (38.5698 43.2875),Van Yüzüncü Yıl University,1982,,1792.0,24971.0,2021,,,,,,,,,
361,"University ""Magna Græcia"""" of Catanzaro""",Italy,0530bdk91,IT,38.868670339459,16.5788306408266,All sciences,2018-2021,3268.0,2103.0,1416.0,187.0,277.0,223.0,0.643512851897185,0.433292533659731,0.0572215422276622,0.0847613219094247,0.0682374541003672,50.8883333333331,524.375128132057,0.0155717054263565,0.160457505548365,ITA,POINT (38.868670339459 16.5788306408266),"University ""Magna Graecia""",1998,,457.0,11870.0,2021,,,,,,,,,
364,University of Perugia,Italy,00x27da85,IT,43.116257,12.387611,All sciences,2018-2021,9773.0,6250.0,3249.0,939.0,718.0,1344.0,0.639517036733859,0.332446536375729,0.0960810395988949,0.0734677171799857,0.137521743579249,133.151392857147,1296.6797233302,0.0136244134715182,0.132679803881121,ITA,POINT (43.116257 12.387611),University of Perugia,1308,,1343.0,28438.0,2021,,,,,,,,,
366,Campus Bio-Medico University of Rome,Italy,04gqx4x78,IT,41.7682186229455,12.470037869019,All sciences,2018-2021,3056.0,1786.0,978.0,194.0,329.0,285.0,0.584424083769633,0.320026178010471,0.0634816753926702,0.107657068062827,0.0932591623036649,48.5579761904769,457.996738104033,0.0158893901146849,0.149868042573309,ITA,POINT (41.7682186229455 12.470037869019),Campus Bio-Medico University,1993,,258.0,3198.0,2021,,,,,,,,,
372,"University of Veterinary Medicine Hannover, Foundation",Germany,015qjqf64,DE,52.3546374826138,9.79783204049893,All sciences,2018-2021,1866.0,1408.0,981.0,231.0,102.0,94.0,0.754555198285102,0.52572347266881,0.12379421221865,0.0546623794212219,0.0503751339764202,17.8649999999995,173.112916540388,0.00957395498392255,0.0927721953592649,DEU,POINT (52.3546374826138 9.79783204049893),University of Veterinary Medicine Hannover,1778,16933276.0,597.0,1683.0,2021,,,,,,,,,
374,Universität zu Lübeck,Germany,00t3r8h32,DE,53.835062,10.706171,All sciences,2018-2021,6431.0,4504.0,2059.0,1231.0,705.0,509.0,0.700357642668325,0.320167936557301,0.191416575960193,0.10962525268232,0.0791478774685119,160.898333333334,1075.4018978613,0.0250191779401857,0.167221567075307,DEU,POINT (53.835062 10.706171),University of Lübeck,1964,17570565.0,451.0,4993.0,2021,,,,,,,,,
376,Technische Universität Bergakademie Freiberg,Germany,031vc2293,DE,50.918158,13.340815,All sciences,2018-2021,2386.0,1171.0,464.0,454.0,63.0,190.0,0.490779547359598,0.194467728415759,0.190276613579212,0.0264040234702431,0.0796311818943839,22.6799999999999,234.354390253683,0.00950544844928746,0.0982206162002026,DEU,POINT (50.918158 13.340815),Technische Universität Bergakademie Freiberg,1765,48167928.0,1408.0,3180.0,2021,,,,,,,,,
378,University of Rostock,Germany,03zdwsf69,DE,54.075551,12.103483,All sciences,2018-2021,5778.0,3754.0,2041.0,889.0,306.0,518.0,0.649705780546902,0.353236413984077,0.153859466943579,0.0529595015576324,0.089650398061613,65.561666666666,627.270283598257,0.0113467751240336,0.108561835167577,DEU,POINT (54.075551 12.103483),University of Rostock,1419,54139955.0,2688.0,11461.0,2021,,,,,,,,,
381,Częstochowa University of Technology,Poland,046awyn59,PL,50.8211479629235,19.1115917981206,All sciences,2018-2021,1578.0,963.0,794.0,93.0,26.0,50.0,0.610266159695818,0.503168567807351,0.05893536121673,0.0164765525982256,0.0316856780735108,11.566166666667,104.922186774137,0.00732963667089165,0.0664906126578817,POL,POINT (50.8211479629235 19.1115917981206),Czestochowa University of Technology,1949,1801870.673793043,649.0,5453.0,2021,,,,,,,,,
382,Medical University of Białystok,Poland,00y4ya841,PL,53.130278,23.165833,All sciences,2018-2021,2208.0,1688.0,1282.0,231.0,105.0,70.0,0.764492753623188,0.580615942028985,0.104619565217391,0.047554347826087,0.0317028985507246,34.46,249.114322333242,0.015606884057971,0.112823515549476,POL,POINT (53.130278 23.165833),Medical University of Białystok,1950,4218478.927538771,906.0,5737.0,2021,,,,,,,,,
383,Medical University of Białystok,Poland,00y4ya841,PL,53.130278,23.165833,All sciences,2018-2021,2208.0,1688.0,1282.0,231.0,105.0,70.0,0.764492753623188,0.580615942028985,0.104619565217391,0.047554347826087,0.0317028985507246,34.46,249.114322333242,0.015606884057971,0.112823515549476,POL,POINT (53.130278 23.165833),School of Medical Science of Bialystok,2003,,17.0,1016.0,2021,,,,,,,,,
384,University of Rzeszów,Poland,03pfsnq21,PL,50.0316030812204,22.0157515602853,All sciences,2018-2021,1927.0,1336.0,1014.0,168.0,65.0,89.0,0.69330565646082,0.526206538661131,0.0871821484172289,0.0337311883757135,0.0461857810067462,16.212,143.888117582405,0.0084130773222626,0.0746694953722913,POL,POINT (50.0316030812204 22.0157515602853),University of Rzeszów,2001,1590686.0597564182,1344.0,16040.0,2021,,,,,,,,,
385,Medical University of Lublin,Poland,016f61126,PL,51.248363,22.548793,All sciences,2018-2021,2938.0,2221.0,1734.0,290.0,95.0,102.0,0.755956432947583,0.590197413206263,0.0987066031313819,0.0323349217154527,0.034717494894486,33.6283333333329,335.053500418675,0.0114459950079418,0.114041354805539,POL,POINT (51.248363 22.548793),Medical University of Lublin,1950,2183650.223429423,1459.0,7129.0,2021,,,,,,,,,
386,Medical University of Łódź,Poland,02t4ekc95,PL,51.76984,19.454339,All sciences,2018-2021,3376.0,2463.0,1681.0,426.0,195.0,161.0,0.729561611374408,0.49792654028436,0.126184834123223,0.057760663507109,0.0476895734597156,66.4333333333332,430.374070201979,0.0196781200631911,0.127480471031392,POL,POINT (51.76984 19.454339),Medical University of Łódź,2002,7185534.040129676,1648.0,9907.0,2021,,,,,,,,,
387,Medical University of Gdańsk,Poland,019sbgd69,PL,54.366262,18.626438,All sciences,2018-2021,3146.0,2252.0,1433.0,448.0,231.0,140.0,0.715829624920534,0.455499046408137,0.142403051493961,0.0734265734265734,0.0445009535918627,64.8699999999998,428.211417773385,0.0206198347107437,0.136112974498851,POL,POINT (54.366262 18.626438),Medical University of Gdańsk,1945,3836896.521510558,1172.0,6351.0,2021,,,,,,,,,
388,University of Agriculture in Kraków,Poland,012dxyr07,PL,50.064912,19.924756,All sciences,2018-2021,2155.0,1441.0,1019.0,321.0,33.0,68.0,0.668677494199536,0.472853828306265,0.148955916473318,0.0153132250580046,0.031554524361949,10.3100000000001,179.681897292558,0.00478422273781908,0.0833790706694003,POL,POINT (50.064912 19.924756),Hugo Kołłątaj Agricultural University of Cracow,1953,4373455.708402699,733.0,7861.0,2021,,,,,,,,,
389,University of Life Sciences in Lublin,Poland,03hq67y94,PL,51.243611,22.540556,All sciences,2018-2021,2112.0,1509.0,1232.0,216.0,19.0,42.0,0.714488636363636,0.583333333333333,0.102272727272727,0.00899621212121212,0.0198863636363636,12.0066666666663,146.167757005251,0.00568497474747458,0.0692082182790015,POL,POINT (51.243611 22.540556),University of Life Sciences of Lublin,1955,1704328.397441514,660.0,7256.0,2021,,,,,,,,,
390,Poznań University of Life Sciences,Poland,03tth1e03,PL,52.42682,16.90455,All sciences,2018-2021,2518.0,1838.0,1352.0,363.0,53.0,70.0,0.729944400317712,0.536934074662431,0.144162033359809,0.0210484511517077,0.0277998411437649,24.123166666671,259.618582095487,0.00958028858882883,0.103105076288915,POL,POINT (52.42682 16.90455),Poznań University of Life Sciences,1951,6244742.83711557,755.0,8128.0,2021,,,,,,,,,
391,"West Pomeranian University of Technology, Szczecin",Poland,0596m7f19,PL,53.424444,14.535278,All sciences,2018-2021,2110.0,1334.0,1066.0,182.0,33.0,53.0,0.632227488151659,0.50521327014218,0.0862559241706161,0.0156398104265403,0.0251184834123223,18.7074999999997,154.532751344004,0.00886611374407567,0.0732382707791488,POL,POINT (53.424444 14.535278),"West Pomeranian University of Technology, Szczecin",2009,6014457.197932183,792.0,6136.0,2021,,,,,,,,,
392,Carol Davila University of Medicine and Pharmacy of Bucharest,Romania,04fm87419,RO,44.4351715317843,26.0697327267638,All sciences,2018-2021,2804.0,2219.0,1619.0,175.0,225.0,200.0,0.791369472182596,0.577389443651926,0.0624108416547789,0.0802425106990014,0.0713266761768902,48.5631428571425,337.202666621361,0.0173192378235173,0.120257727040428,ROU,POINT (44.4351715317843 26.0697327267638),"University of Medicine and Pharmacy ""CAROL DAVILA"" Bucharest",1857,,,11143.0,2021,,,,,,,,,
398,Çanakkale Onsekiz Mart University,Turkey,05rsv8p09,TR,40.1167898208602,26.4195478059362,All sciences,2018-2021,1465.0,465.0,287.0,29.0,61.0,88.0,0.31740614334471,0.195904436860068,0.0197952218430034,0.0416382252559727,0.0600682593856655,4.90916666666673,83.2121992694728,0.00335096700796364,0.056800136020118,TUR,POINT (40.1167898208602 26.4195478059362),Çanakkale Onsekiz Mart University,1992,,2042.0,44902.0,2021,,,,,,,,,
401,Cumhuriyet University,Turkey,04f81fm77,TR,39.7093477871824,37.0202189841138,All sciences,2018-2021,1562.0,479.0,339.0,24.0,51.0,65.0,0.306658130601793,0.217029449423816,0.0153649167733675,0.0326504481434059,0.0416133162612036,6.46000000000001,124.031349119645,0.00413572343149808,0.0794054731879928,TUR,POINT (39.7093477871824 37.0202189841138),Sivas Cumhuriyet University,1974,,2019.0,43290.0,2021,,,,,,,,,
413,Université Paris-Est Créteil Val de Marne,France,05ggc9x40,FR,48.788153,2.44524,All sciences,2018-2021,7265.0,5139.0,1915.0,1253.0,776.0,1195.0,0.707364074328974,0.263592567102546,0.172470750172058,0.106813489332416,0.164487267721955,138.648500000002,1046.46794170273,0.0190844459738474,0.144042387020335,FRA,POINT (48.788153 2.44524),Paris 12 Val de Marne University,1971,,1208.0,37812.0,2021,,,,,,,,,
